Entity,Code,Year,Hydro
Ireland,IRL,2000,1.3572272
Ireland,IRL,2001,0.89968723
Ireland,IRL,2002,1.3795769
Ireland,IRL,2003,0.9223292
Ireland,IRL,2004,0.9478039
Ireland,IRL,2005,0.9032992
Ireland,IRL,2006,0.9988282
Ireland,IRL,2007,0.90048903
Ireland,IRL,2008,1.3049705
Ireland,IRL,2009,1.3451574
Ireland,IRL,2010,0.87819403
Ireland,IRL,2011,1.0808527
Ireland,IRL,2012,1.2408955
Ireland,IRL,2013,0.93432313
Ireland,IRL,2014,1.1025038
Ireland,IRL,2015,1.1823189
Ireland,IRL,2016,0.9468169
Ireland,IRL,2017,0.9534252
Ireland,IRL,2018,0.93181175
Ireland,IRL,2019,1.1801399
Ireland,IRL,2020,1.3195294
Ireland,IRL,2021,1.0360707
Ireland,IRL,2022,0.9335674
Ireland,IRL,2023,1.2898701
Ireland,IRL,2024,1.0433619
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0.0059003835
Israel,ISR,1982,0.005460369
Israel,ISR,1983,0.0027284804
Israel,ISR,1984,0.0052439985
Israel,ISR,1985,0.005654364
Israel,ISR,1986,0.016126119
Israel,ISR,1987,0.025062809
Israel,ISR,1988,0.023384228
Israel,ISR,1989,0.0067055514
Israel,ISR,1990,0.0064532068
Israel,ISR,1991,0.012695843
Israel,ISR,1992,0.052584913
Israel,ISR,1993,0.043412764
Israel,ISR,1994,0.03680981
Israel,ISR,1995,0.035575338
Israel,ISR,1996,0.032955565
Israel,ISR,1997,0.031393215
Israel,ISR,1998,0.029831482
Israel,ISR,1999,0.037994053
Israel,ISR,2000,0.037873413
Israel,ISR,2001,0.012158108
Israel,ISR,2002,0.024823125
Israel,ISR,2003,0.03536792
Israel,ISR,2004,0.031164793
Israel,ISR,2005,0.030766841
Israel,ISR,2006,0.016306592
Israel,ISR,2007,0.014596968
Israel,ISR,2008,0.016087163
Israel,ISR,2009,0.024708262
Israel,ISR,2010,0.030459695
Israel,ISR,2011,0.02782383
Israel,ISR,2012,0.030090211
Israel,ISR,2013,0.026524061
Israel,ISR,2014,0.012406585
Israel,ISR,2015,0.022569207
Israel,ISR,2016,0.022751506
Israel,ISR,2017,0.021597512
Israel,ISR,2018,0.019589348
Israel,ISR,2019,0.018129135
Israel,ISR,2020,0.02075719
Israel,ISR,2021,0.02012723
Israel,ISR,2022,0.018798333
Israel,ISR,2023,0.020032037
Israel,ISR,2024,0.0205723
Italy,ITA,1965,12.85378
Italy,ITA,1966,12.132953
Italy,ITA,1967,10.840829
Italy,ITA,1968,10.107235
Italy,ITA,1969,9.051832
Italy,ITA,1970,8.037031
Italy,ITA,1971,7.385983
Italy,ITA,1972,7.452271
Italy,ITA,1973,6.4758315
Italy,ITA,1974,6.5250998
Italy,ITA,1975,7.2375584
Italy,ITA,1976,6.546489
Italy,ITA,1977,8.528482
Italy,ITA,1978,7.3995013
Italy,ITA,1979,7.2459583
Italy,ITA,1980,7.3228803
Italy,ITA,1981,7.1134453
Italy,ITA,1982,6.9927254
Italy,ITA,1983,7.140411
Italy,ITA,1984,7.193521
Italy,ITA,1985,7.004287
Italy,ITA,1986,6.8197584
Italy,ITA,1987,6.3621597
Italy,ITA,1988,6.3932414
Italy,ITA,1989,5.198711
Italy,ITA,1990,4.090836
Italy,ITA,1991,5.629923
Italy,ITA,1992,5.596697
Italy,ITA,1993,5.579171
Italy,ITA,1994,6.0301924
Italy,ITA,1995,4.8550315
Italy,ITA,1996,5.381428
Italy,ITA,1997,5.2738824
Italy,ITA,1998,5.214532
Italy,ITA,1999,5.707476
Italy,ITA,2000,5.8652344
Italy,ITA,2001,6.1886835
Italy,ITA,2002,5.166891
Italy,ITA,2003,4.615241
Italy,ITA,2004,5.171274
Italy,ITA,2005,4.3714685
Italy,ITA,2006,4.4619627
Italy,ITA,2007,4.0199504
Italy,ITA,2008,5.122228
Italy,ITA,2009,6.490062
Italy,ITA,2010,6.482568
Italy,ITA,2011,5.9025736
Italy,ITA,2012,5.5355024
Italy,ITA,2013,7.2965083
Italy,ITA,2014,8.265236
Italy,ITA,2015,6.3098373
Italy,ITA,2016,5.8475785
Italy,ITA,2017,4.9257116
Italy,ITA,2018,6.5723467
Italy,ITA,2019,6.2778697
Italy,ITA,2020,7.1221275
Italy,ITA,2021,6.3037095
Italy,ITA,2022,3.9953454
Italy,ITA,2023,5.9241695
Italy,ITA,2024,8.006745
Japan,JPN,1965,11.62167
Japan,JPN,1966,10.675896
Japan,JPN,1967,8.208378
Japan,JPN,1968,7.982113
Japan,JPN,1969,7.018629
Japan,JPN,1970,6.15096
Japan,JPN,1971,6.5583973
Japan,JPN,1972,6.1893063
Japan,JPN,1973,4.4198365
Japan,JPN,1974,5.5275445
Japan,JPN,1975,5.631947
Japan,JPN,1976,5.4157286
Japan,JPN,1977,4.74685
Japan,JPN,1978,4.4610877
Japan,JPN,1979,5.0511413
Japan,JPN,1980,5.7327952
Japan,JPN,1981,5.779918
Japan,JPN,1982,5.5562887
Japan,JPN,1983,5.575862
Japan,JPN,1984,4.5733395
Japan,JPN,1985,5.165753
Japan,JPN,1986,5.044423
Japan,JPN,1987,4.472429
Japan,JPN,1988,5.1183534
Japan,JPN,1989,5.0639524
Japan,JPN,1990,4.6805863
Japan,JPN,1991,4.916916
Japan,JPN,1992,4.118493
Japan,JPN,1993,4.6881857
Japan,JPN,1994,3.1460664
Japan,JPN,1995,3.7217743
Japan,JPN,1996,3.5739357
Japan,JPN,1997,3.928199
Japan,JPN,1998,4.1141653
Japan,JPN,1999,3.8093543
Japan,JPN,2000,3.7727578
Japan,JPN,2001,3.660469
Japan,JPN,2002,3.6009903
Japan,JPN,2003,4.10823
Japan,JPN,2004,3.9968755
Japan,JPN,2005,3.2978551
Japan,JPN,2006,3.7673476
Japan,JPN,2007,3.172147
Japan,JPN,2008,3.2355096
Japan,JPN,2009,3.3060198
Japan,JPN,2010,3.8740125
Japan,JPN,2011,3.7856686
Japan,JPN,2012,3.5486457
Japan,JPN,2013,3.6498609
Japan,JPN,2014,3.8405273
Japan,JPN,2015,4.0641694
Japan,JPN,2016,3.784175
Japan,JPN,2017,3.7168014
Japan,JPN,2018,3.8077657
Japan,JPN,2019,3.5335124
Japan,JPN,2020,4.031613
Japan,JPN,2021,3.9226055
Japan,JPN,2022,3.70297
Japan,JPN,2023,3.7674215
Japan,JPN,2024,4.0686774
Kazakhstan,KAZ,1985,1.8203561
Kazakhstan,KAZ,1986,1.6330041
Kazakhstan,KAZ,1987,1.9147109
Kazakhstan,KAZ,1988,2.2537665
Kazakhstan,KAZ,1989,2.3881145
Kazakhstan,KAZ,1990,2.384452
Kazakhstan,KAZ,1991,2.333137
Kazakhstan,KAZ,1992,2.253821
Kazakhstan,KAZ,1993,2.8378155
Kazakhstan,KAZ,1994,3.8355906
Kazakhstan,KAZ,1995,3.8749096
Kazakhstan,KAZ,1996,3.917013
Kazakhstan,KAZ,1997,3.938252
Kazakhstan,KAZ,1998,3.9496286
Kazakhstan,KAZ,1999,4.1968293
Kazakhstan,KAZ,2000,5.678532
Kazakhstan,KAZ,2001,5.382101
Kazakhstan,KAZ,2002,5.7665033
Kazakhstan,KAZ,2003,5.07366
Kazakhstan,KAZ,2004,4.462796
Kazakhstan,KAZ,2005,4.196375
Kazakhstan,KAZ,2006,3.8317413
Kazakhstan,KAZ,2007,3.612957
Kazakhstan,KAZ,2008,3.1038141
Kazakhstan,KAZ,2009,3.1796055
Kazakhstan,KAZ,2010,3.4257126
Kazakhstan,KAZ,2011,2.9483716
Kazakhstan,KAZ,2012,2.7015908
Kazakhstan,KAZ,2013,2.707324
Kazakhstan,KAZ,2014,2.7385283
Kazakhstan,KAZ,2015,3.699059
Kazakhstan,KAZ,2016,4.1161175
Kazakhstan,KAZ,2017,3.6728315
Kazakhstan,KAZ,2018,3.2777994
Kazakhstan,KAZ,2019,3.104013
Kazakhstan,KAZ,2020,3.2491763
Kazakhstan,KAZ,2021,2.7650535
Kazakhstan,KAZ,2022,2.766143
Kazakhstan,KAZ,2023,2.543366
Kazakhstan,KAZ,2024,3.1938512
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0
Kuwait,KWT,2014,0
Kuwait,KWT,2015,0
Kuwait,KWT,2016,0
Kuwait,KWT,2017,0
Kuwait,KWT,2018,0
Kuwait,KWT,2019,0
Kuwait,KWT,2020,0
Kuwait,KWT,2021,0
Kuwait,KWT,2022,0
Kuwait,KWT,2023,0
Kuwait,KWT,2024,0
Latvia,LVA,1985,7.823849
Latvia,LVA,1986,8.485607
Latvia,LVA,1987,11.4857025
Latvia,LVA,1988,9.862249
Latvia,LVA,1989,11.870168
Latvia,LVA,1990,14.555012
Latvia,LVA,1991,11.502241
Latvia,LVA,1992,12.317807
Latvia,LVA,1993,16.319588
Latvia,LVA,1994,19.400572
Latvia,LVA,1995,18.407381
Latvia,LVA,1996,12.476611
Latvia,LVA,1997,19.76596
Latvia,LVA,1998,26.648119
Latvia,LVA,1999,19.948711
Latvia,LVA,2000,20.853935
Latvia,LVA,2001,19.338474
Latvia,LVA,2002,16.51796
Latvia,LVA,2003,15.274022
Latvia,LVA,2004,18.566685
Latvia,LVA,2005,19.113838
Latvia,LVA,2006,16.225462
Latvia,LVA,2007,15.858308
Latvia,LVA,2008,17.812119
Latvia,LVA,2009,20.865623
Latvia,LVA,2010,18.577057
Latvia,LVA,2011,16.947313
Latvia,LVA,2012,20.894009
Latvia,LVA,2013,16.910852
Latvia,LVA,2014,12.489123
Latvia,LVA,2015,11.330669
Latvia,LVA,2016,14.2835865
Latvia,LVA,2017,22.576962
Latvia,LVA,2018,13.895058
Latvia,LVA,2019,11.634923
Latvia,LVA,2020,15.782105
Latvia,LVA,2021,15.663215
Latvia,LVA,2022,17.77662
Latvia,LVA,2023,23.116037
Latvia,LVA,2024,20.47698
Lithuania,LTU,1985,0.6067955
Lithuania,LTU,1986,0.6431161
Lithuania,LTU,1987,0.57834816
Lithuania,LTU,1988,0.58526427
Lithuania,LTU,1989,0.5407463
Lithuania,LTU,1990,0.5898224
Lithuania,LTU,1991,0.45691967
Lithuania,LTU,1992,0.66236657
Lithuania,LTU,1993,1.0638648
Lithuania,LTU,1994,1.41775
Lithuania,LTU,1995,1.0508637
Lithuania,LTU,1996,0.8430853
Lithuania,LTU,1997,0.82220954
Lithuania,LTU,1998,1.0830053
Lithuania,LTU,1999,1.3141168
Lithuania,LTU,2000,1.209343
Lithuania,LTU,2001,1.0030102
Lithuania,LTU,2002,0.99710816
Lithuania,LTU,2003,0.87470067
Lithuania,LTU,2004,1.1122026
Lithuania,LTU,2005,1.2938086
Lithuania,LTU,2006,1.1910849
Lithuania,LTU,2007,1.1359925
Lithuania,LTU,2008,1.0914581
Lithuania,LTU,2009,1.2467597
Lithuania,LTU,2010,2.1288342
Lithuania,LTU,2011,1.8142976
Lithuania,LTU,2012,1.5898803
Lithuania,LTU,2013,2.109321
Lithuania,LTU,2014,1.6611718
Lithuania,LTU,2015,1.3854369
Lithuania,LTU,2016,1.7431589
Lithuania,LTU,2017,2.189326
Lithuania,LTU,2018,1.5171069
Lithuania,LTU,2019,1.2170088
Lithuania,LTU,2020,1.060825
Lithuania,LTU,2021,1.3538581
Lithuania,LTU,2022,1.7643911
Lithuania,LTU,2023,1.6162782
Lithuania,LTU,2024,1.4620355
Lower-middle-income countries,,1965,8.1196575
Lower-middle-income countries,,1966,7.867804
Lower-middle-income countries,,1967,8.37571
Lower-middle-income countries,,1968,9.100691
Lower-middle-income countries,,1969,9.531179
Lower-middle-income countries,,1970,10.0179615
Lower-middle-income countries,,1971,10.707545
Lower-middle-income countries,,1972,10.158571
Lower-middle-income countries,,1973,10.26439
Lower-middle-income countries,,1974,9.879243
Lower-middle-income countries,,1975,10.705588
Lower-middle-income countries,,1976,11.065693
Lower-middle-income countries,,1977,11.34454
Lower-middle-income countries,,1978,13.238952
Lower-middle-income countries,,1979,12.269433
Lower-middle-income countries,,1980,12.146797
Lower-middle-income countries,,1981,11.712578
Lower-middle-income countries,,1982,10.386745
Lower-middle-income countries,,1983,9.690118
Lower-middle-income countries,,1984,10.190651
Lower-middle-income countries,,1985,8.571975
Lower-middle-income countries,,1986,8.158573
Lower-middle-income countries,,1987,7.7740583
Lower-middle-income countries,,1988,8.013306
Lower-middle-income countries,,1989,8.276963
Lower-middle-income countries,,1990,8.214275
Lower-middle-income countries,,1991,8.482381
Lower-middle-income countries,,1992,8.024284
Lower-middle-income countries,,1993,8.077888
Lower-middle-income countries,,1994,8.474823
Lower-middle-income countries,,1995,7.794411
Lower-middle-income countries,,1996,7.3611994
Lower-middle-income countries,,1997,6.702859
Lower-middle-income countries,,1998,7.272237
Lower-middle-income countries,,1999,7.074923
Lower-middle-income countries,,2000,6.367778
Lower-middle-income countries,,2001,6.204042
Lower-middle-income countries,,2002,5.8539515
Lower-middle-income countries,,2003,5.964737
Lower-middle-income countries,,2004,6.6731167
Lower-middle-income countries,,2005,6.3004627
Lower-middle-income countries,,2006,6.7331214
Lower-middle-income countries,,2007,6.6808634
Lower-middle-income countries,,2008,6.064987
Lower-middle-income countries,,2009,5.6576486
Lower-middle-income countries,,2010,5.4828234
Lower-middle-income countries,,2011,6.025931
Lower-middle-income countries,,2012,5.189461
Lower-middle-income countries,,2013,6.0466537
Lower-middle-income countries,,2014,5.870653
Lower-middle-income countries,,2015,5.41029
Lower-middle-income countries,,2016,5.1611724
Lower-middle-income countries,,2017,5.426708
Lower-middle-income countries,,2018,5.1494584
Lower-middle-income countries,,2019,5.1360655
Lower-middle-income countries,,2020,5.558605
Lower-middle-income countries,,2021,5.2342486
Lower-middle-income countries,,2022,5.4932423
Lower-middle-income countries,,2023,4.63089
Lower-middle-income countries,,2024,4.6778526
Luxembourg,LUX,1965,0.5743995
Luxembourg,LUX,1966,0.53940934
Luxembourg,LUX,1967,0.61814386
Luxembourg,LUX,1968,0.58373183
Luxembourg,LUX,1969,0.47196132
Luxembourg,LUX,1970,0.5024219
Luxembourg,LUX,1971,0.2953174
Luxembourg,LUX,1972,0.33771005
Luxembourg,LUX,1973,0.28124973
Luxembourg,LUX,1974,0.4091231
Luxembourg,LUX,1975,0.42552766
Luxembourg,LUX,1976,0.26766312
Luxembourg,LUX,1977,0.5528196
Luxembourg,LUX,1978,0.505537
Luxembourg,LUX,1979,0.53687435
Luxembourg,LUX,1980,0.6151307
Luxembourg,LUX,1981,0.76900566
Luxembourg,LUX,1982,0.72879505
Luxembourg,LUX,1983,0.7688171
Luxembourg,LUX,1984,0.7593173
Luxembourg,LUX,1985,0.5991241
Luxembourg,LUX,1986,0.7580356
Luxembourg,LUX,1987,0.9325196
Luxembourg,LUX,1988,0.836137
Luxembourg,LUX,1989,0.5544295
Luxembourg,LUX,1990,0.52357453
Luxembourg,LUX,1991,0.58460855
Luxembourg,LUX,1992,0.4857529
Luxembourg,LUX,1993,0.4589007
Luxembourg,LUX,1994,0.61263204
Luxembourg,LUX,1995,0.7207025
Luxembourg,LUX,1996,0.4777261
Luxembourg,LUX,1997,0.67528355
Luxembourg,LUX,1998,0.9690702
Luxembourg,LUX,1999,0.67770267
Luxembourg,LUX,2000,0.9228144
Luxembourg,LUX,2001,0.81841004
Luxembourg,LUX,2002,0.62729037
Luxembourg,LUX,2003,0.4737079
Luxembourg,LUX,2004,0.54491997
Luxembourg,LUX,2005,0.47568494
Luxembourg,LUX,2006,0.5769029
Luxembourg,LUX,2007,0.61967075
Luxembourg,LUX,2008,0.7011035
Luxembourg,LUX,2009,0.58413994
Luxembourg,LUX,2010,0.5598547
Luxembourg,LUX,2011,0.33452573
Luxembourg,LUX,2012,0.5288005
Luxembourg,LUX,2013,0.6679416
Luxembourg,LUX,2014,0.62023914
Luxembourg,LUX,2015,0.58467185
Luxembourg,LUX,2016,0.6839467
Luxembourg,LUX,2017,0.4836282
Luxembourg,LUX,2018,0.49801013
Luxembourg,LUX,2019,0.5608441
Luxembourg,LUX,2020,0.5595571
Luxembourg,LUX,2021,0.6104594
Luxembourg,LUX,2022,0.406917
Luxembourg,LUX,2023,0.57584625
Luxembourg,LUX,2024,0.66861683
Malaysia,MYS,1965,4.9438925
Malaysia,MYS,1966,5.03879
Malaysia,MYS,1967,4.915263
Malaysia,MYS,1968,5.2724385
Malaysia,MYS,1969,6.0634923
Malaysia,MYS,1970,7.5801806
Malaysia,MYS,1971,5.899034
Malaysia,MYS,1972,5.8425875
Malaysia,MYS,1973,5.322255
Malaysia,MYS,1974,4.7647696
Malaysia,MYS,1975,4.614781
Malaysia,MYS,1976,3.896616
Malaysia,MYS,1977,2.7001028
Malaysia,MYS,1978,2.381011
Malaysia,MYS,1979,2.5286715
Malaysia,MYS,1980,3.08831
Malaysia,MYS,1981,3.3111405
Malaysia,MYS,1982,2.9753373
Malaysia,MYS,1983,3.016641
Malaysia,MYS,1984,5.532296
Malaysia,MYS,1985,6.097408
Malaysia,MYS,1986,6.075053
Malaysia,MYS,1987,7.1046844
Malaysia,MYS,1988,7.796464
Malaysia,MYS,1989,6.433416
Malaysia,MYS,1990,4.644536
Malaysia,MYS,1991,4.0963526
Malaysia,MYS,1992,3.4966087
Malaysia,MYS,1993,3.9368782
Malaysia,MYS,1994,4.955903
Malaysia,MYS,1995,4.3428664
Malaysia,MYS,1996,3.2411954
Malaysia,MYS,1997,2.2477603
Malaysia,MYS,1998,2.4977875
Malaysia,MYS,1999,3.9647648
Malaysia,MYS,2000,3.17957
Malaysia,MYS,2001,2.6777222
Malaysia,MYS,2002,2.2502418
Malaysia,MYS,2003,1.9413606
Malaysia,MYS,2004,1.9565159
Malaysia,MYS,2005,1.9331048
Malaysia,MYS,2006,2.0029507
Malaysia,MYS,2007,1.7595654
Malaysia,MYS,2008,2.2072978
Malaysia,MYS,2009,2.0004718
Malaysia,MYS,2010,1.7735441
Malaysia,MYS,2011,2.1975522
Malaysia,MYS,2012,2.2946632
Malaysia,MYS,2013,2.7761421
Malaysia,MYS,2014,3.1101315
Malaysia,MYS,2015,3.1693547
Malaysia,MYS,2016,4.304151
Malaysia,MYS,2017,5.6682262
Malaysia,MYS,2018,5.430952
Malaysia,MYS,2019,5.2427883
Malaysia,MYS,2020,5.6538353
Malaysia,MYS,2021,6.148022
Malaysia,MYS,2022,5.9571958
Malaysia,MYS,2023,5.998333
Malaysia,MYS,2024,6.094311
Mexico,MEX,1965,8.438921
Mexico,MEX,1966,9.1024275
Mexico,MEX,1967,9.728291
Mexico,MEX,1968,10.25307
Mexico,MEX,1969,9.903306
Mexico,MEX,1970,10.385275
Mexico,MEX,1971,9.586945
Mexico,MEX,1972,9.24208
Mexico,MEX,1973,9.030304
Mexico,MEX,1974,8.36508
Mexico,MEX,1975,7.111544
Mexico,MEX,1976,7.596494
Mexico,MEX,1977,8.011877
Mexico,MEX,1978,6.008095
Mexico,MEX,1979,6.0332675
Mexico,MEX,1980,5.198594
Mexico,MEX,1981,6.852402
Mexico,MEX,1982,6.119458
Mexico,MEX,1983,5.5951185
Mexico,MEX,1984,6.087609
Mexico,MEX,1985,6.9894285
Mexico,MEX,1986,5.388771
Mexico,MEX,1987,4.7210145
Mexico,MEX,1988,5.3072658
Mexico,MEX,1989,5.836887
Mexico,MEX,1990,5.1674447
Mexico,MEX,1991,4.638543
Mexico,MEX,1992,5.3945456
Mexico,MEX,1993,5.3577104
Mexico,MEX,1994,3.850667
Mexico,MEX,1995,5.340637
Mexico,MEX,1996,5.9117293
Mexico,MEX,1997,4.8531055
Mexico,MEX,1998,4.348975
Mexico,MEX,1999,5.7062364
Mexico,MEX,2000,5.431807
Mexico,MEX,2001,4.685549
Mexico,MEX,2002,3.9652963
Mexico,MEX,2003,3.1088524
Mexico,MEX,2004,3.705295
Mexico,MEX,2005,3.692345
Mexico,MEX,2006,3.9785411
Mexico,MEX,2007,3.5188222
Mexico,MEX,2008,4.815319
Mexico,MEX,2009,3.316123
Mexico,MEX,2010,4.5659103
Mexico,MEX,2011,4.2361364
Mexico,MEX,2012,3.6679537
Mexico,MEX,2013,3.1925285
Mexico,MEX,2014,4.4465833
Mexico,MEX,2015,3.5521703
Mexico,MEX,2016,3.3208485
Mexico,MEX,2017,3.3193707
Mexico,MEX,2018,3.5182657
Mexico,MEX,2019,2.5913036
Mexico,MEX,2020,3.2097187
Mexico,MEX,2021,3.9064264
Mexico,MEX,2022,3.8192258
Mexico,MEX,2023,2.199048
Mexico,MEX,2024,2.494911
Middle Africa (EI),,1965,29.29779
Middle Africa (EI),,1966,29.643108
Middle Africa (EI),,1967,28.047277
Middle Africa (EI),,1968,28.15171
Middle Africa (EI),,1969,29.218458
Middle Africa (EI),,1970,31.104136
Middle Africa (EI),,1971,29.168444
Middle Africa (EI),,1972,28.80501
Middle Africa (EI),,1973,27.88963
Middle Africa (EI),,1974,26.681429
Middle Africa (EI),,1975,30.949415
Middle Africa (EI),,1976,30.441603
Middle Africa (EI),,1977,29.396448
Middle Africa (EI),,1978,26.469322
Middle Africa (EI),,1979,26.916302
Middle Africa (EI),,1980,27.086542
Middle Africa (EI),,1981,26.966686
Middle Africa (EI),,1982,28.960327
Middle Africa (EI),,1983,27.59816
Middle Africa (EI),,1984,30.389433
Middle Africa (EI),,1985,30.689966
Middle Africa (EI),,1986,32.017754
Middle Africa (EI),,1987,31.386726
Middle Africa (EI),,1988,30.313276
Middle Africa (EI),,1989,34.352043
Middle Africa (EI),,1990,33.278233
Middle Africa (EI),,1991,34.161274
Middle Africa (EI),,1992,36.1424
Middle Africa (EI),,1993,34.320553
Middle Africa (EI),,1994,33.732246
Middle Africa (EI),,1995,36.21479
Middle Africa (EI),,1996,36.246777
Middle Africa (EI),,1997,33.924152
Middle Africa (EI),,1998,34.440273
Middle Africa (EI),,1999,34.412758
Middle Africa (EI),,2000,34.543716
Middle Africa (EI),,2001,34.326054
Middle Africa (EI),,2002,32.589622
Middle Africa (EI),,2003,31.231253
Middle Africa (EI),,2004,29.701694
Middle Africa (EI),,2005,31.278927
Middle Africa (EI),,2006,30.008127
Middle Africa (EI),,2007,27.743256
Middle Africa (EI),,2008,26.87352
Middle Africa (EI),,2009,25.060894
Middle Africa (EI),,2010,23.407518
Middle Africa (EI),,2011,22.643959
Middle Africa (EI),,2012,20.096756
Middle Africa (EI),,2013,20.282022
Middle Africa (EI),,2014,20.826826
Middle Africa (EI),,2015,20.846285
Middle Africa (EI),,2016,21.539976
Middle Africa (EI),,2017,24.20226
Middle Africa (EI),,2018,26.185755
Middle Africa (EI),,2019,26.85804
Middle Africa (EI),,2020,30.86851
Middle Africa (EI),,2021,28.679146
Middle Africa (EI),,2022,27.924337
Middle Africa (EI),,2023,29.263403
Middle Africa (EI),,2024,29.505775
Middle East (EI),,1965,1.2103968
Middle East (EI),,1966,1.263402
Middle East (EI),,1967,1.3279618
Middle East (EI),,1968,1.3699279
Middle East (EI),,1969,1.4258034
Middle East (EI),,1970,1.4084883
Middle East (EI),,1971,1.3733239
Middle East (EI),,1972,1.5521634
Middle East (EI),,1973,1.1554745
Middle East (EI),,1974,1.394306
Middle East (EI),,1975,1.5851879
Middle East (EI),,1976,1.6348593
Middle East (EI),,1977,1.6116914
Middle East (EI),,1978,2.1028128
Middle East (EI),,1979,1.7617753
Middle East (EI),,1980,1.8383085
Middle East (EI),,1981,1.7834918
Middle East (EI),,1982,1.678921
Middle East (EI),,1983,1.4721111
Middle East (EI),,1984,1.3224202
Middle East (EI),,1985,1.2572612
Middle East (EI),,1986,1.2716532
Middle East (EI),,1987,1.5003505
Middle East (EI),,1988,1.4569501
Middle East (EI),,1989,1.2213858
Middle East (EI),,1990,1.4199698
Middle East (EI),,1991,0.98859614
Middle East (EI),,1992,1.4593445
Middle East (EI),,1993,1.5966848
Middle East (EI),,1994,1.1860296
Middle East (EI),,1995,1.2964492
Middle East (EI),,1996,1.2602792
Middle East (EI),,1997,1.021337
Middle East (EI),,1998,1.0747423
Middle East (EI),,1999,0.72335285
Middle East (EI),,2000,0.62383693
Middle East (EI),,2001,0.6390494
Middle East (EI),,2002,0.86591506
Middle East (EI),,2003,0.91208124
Middle East (EI),,2004,1.0442618
Middle East (EI),,2005,1.0126498
Middle East (EI),,2006,1.1295215
Middle East (EI),,2007,1.0152023
Middle East (EI),,2008,0.48040447
Middle East (EI),,2009,0.41661286
Middle East (EI),,2010,0.55161387
Middle East (EI),,2011,0.55438614
Middle East (EI),,2012,0.62319094
Middle East (EI),,2013,0.65832907
Middle East (EI),,2014,0.5358958
Middle East (EI),,2015,0.4352813
Middle East (EI),,2016,0.50224507
Middle East (EI),,2017,0.5034799
Middle East (EI),,2018,0.3099411
Middle East (EI),,2019,0.9636537
Middle East (EI),,2020,0.70099646
Middle East (EI),,2021,0.43728644
Middle East (EI),,2022,0.4061637
Middle East (EI),,2023,0.54979026
Middle East (EI),,2024,0.45883155
Morocco,MAR,1965,19.206142
Morocco,MAR,1966,12.621758
Morocco,MAR,1967,10.57867
Morocco,MAR,1968,11.190353
Morocco,MAR,1969,13.211026
Morocco,MAR,1970,12.407595
Morocco,MAR,1971,13.191324
Morocco,MAR,1972,12.811625
Morocco,MAR,1973,8.590787
Morocco,MAR,1974,9.016254
Morocco,MAR,1975,6.731108
Morocco,MAR,1976,6.0981016
Morocco,MAR,1977,7.442536
Morocco,MAR,1978,7.272707
Morocco,MAR,1979,7.2853036
Morocco,MAR,1980,6.955462
Morocco,MAR,1981,4.840228
Morocco,MAR,1982,2.619898
Morocco,MAR,1983,2.145159
Morocco,MAR,1984,1.6102208
